## 1.1.1
## assembly	: /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/FirstScaffoldsStep0.FINAL.fasta
## coverage	 bam0 - /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/FirstScaffoldsStep0.FINAL.AllFastq_sorted.bam
## taxonomy	 tax0 - /project/elk_bison_genomics/Masonbrink/07_blobtools2juiced/AllBlasts.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	phylum.t.6%s	phylum.s.7%s	phylum.c.8
HiC_scaffold_341	4028	0.3987	0	2.4581	Chordata	22054.999999999985	0
HiC_scaffold_342	83000	0.3894	100	4.0609	Chordata	499258.7999999998	2
HiC_scaffold_343	10039	0.3899	0	5.4246	Chordata	133350.0	1
HiC_scaffold_344	2968	0.3629	0	0.0	Chordata	8452.7	0
HiC_scaffold_345	2003	0.3784	0	2.4716	Chordata	8850.599999999997	0
HiC_scaffold_346	14118	0.3697	0	2.4546	Chordata	130612.10000000003	1
HiC_scaffold_347	1069	0.5341	0	4.6311	no-hit	0.0	0
HiC_scaffold_348	2000	0.419	0	0.0	Chordata	6782.200000000001	1
HiC_scaffold_349	7000	0.3949	0	10.6086	Chordata	52735.400000000016	0
HiC_scaffold_350	13000	0.4418	0	6.474	Chordata	101318.30000000002	2
HiC_scaffold_351	11973	0.3896	0	2.4809	Chordata	71415.69999999998	1
HiC_scaffold_352	2717	0.3901	0	5.4663	Chordata	24466.0	0
HiC_scaffold_353	3000	0.3283	0	3.3005	Chordata	8102.200000000001	0
HiC_scaffold_354	19000	0.3712	0	12.507	Chordata	462069.89999999997	0
HiC_scaffold_355	4000	0.4373	0	14.852	Chordata	24315.8	0
HiC_scaffold_356	1096	0.5411	0	0.0	Chordata	2663.4999999999995	0
HiC_scaffold_357	1750	0.3829	0	0.0	Chordata	4224.1	0
HiC_scaffold_358	1000	0.674	0	0.0	Chordata	2818.6	0
HiC_scaffold_359	1000	0.482	0	0.0	Chordata	1148.0	0
HiC_scaffold_360	12709	0.4513	0	1.1686	Chordata	52852.09999999999	0
HiC_scaffold_361	11386	0.4958	0	11.3049	Chordata	59605.0	1
HiC_scaffold_362	3000	0.369	0	9.9014	Chordata	10783.0	0
HiC_scaffold_363	2000	0.413	0	2.4753	Chordata	4327.0	0
HiC_scaffold_364	5000	0.3486	0	7.9211	Chordata	25187.09999999999	1
HiC_scaffold_365	5000	0.4014	0	9.9014	Chordata	17932.199999999997	0
HiC_scaffold_366	3000	0.41	0	1.6502	Chordata	26309.0	1
HiC_scaffold_367	10000	0.4086	0	4.4556	Chordata	74330.09999999999	0
HiC_scaffold_368	14565	0.3804	0	2.7192	Chordata	167804.29999999996	1
HiC_scaffold_369	2000	0.477	0	0.0	Chordata	4659.0	0
HiC_scaffold_370	1000	0.356	0	0.0	Chordata	2718.0	0
HiC_scaffold_371	3953	0.365	0	0.0	Chordata	39691.1	0
HiC_scaffold_372	1181	0.3988	0	0.0	Chordata	11021.0	1
HiC_scaffold_373	1281	0.3864	0	0.0	Chordata	11218.0	0
HiC_scaffold_374	1704	0.4008	0	5.8107	Chordata	16679.0	1
HiC_scaffold_375	1277	0.4636	0	0.0	Chordata	12016.0	0
HiC_scaffold_376	3346	0.3709	0	4.4387	Chordata	21660.6	0
HiC_scaffold_377	33000	0.3855	0	9.9014	Chordata	166294.59999999992	2
HiC_scaffold_378	3000	0.3483	0	3.3005	Chordata	8859.199999999995	0
HiC_scaffold_379	2000	0.3665	0	2.4753	Chordata	4488.700000000002	0
HiC_scaffold_380	2000	0.48	0	4.9507	Chordata	13469.0	0
HiC_scaffold_381	10427	0.3769	0	0.9496	Chordata	39229.30000000001	1
HiC_scaffold_382	27653	0.4287	0	5.7289	Chordata	170506.20000000004	1
HiC_scaffold_383	1335	0.5109	0	0.0	Chordata	1005.0	0
HiC_scaffold_384	2000	0.3365	0	4.9507	Chordata	8288.6	0
HiC_scaffold_385	16000	0.3719	0	7.1166	Chordata	80084.7	0
HiC_scaffold_386	1000	0.417	0	4.9507	Chordata	8343.0	1
HiC_scaffold_387	2000	0.464	0	4.9507	Chordata	2998.2	0
HiC_scaffold_388	14000	0.3821	0	11.6695	Chordata	98455.7	1
HiC_scaffold_389	18000	0.4264	0	8.5262	Chordata	126270.80000000005	2
HiC_scaffold_390	3000	0.3717	0	0.0	Chordata	24321.8	2
HiC_scaffold_391	2247	0.5394	0	0.0	Chordata	5564.0	0
HiC_scaffold_392	1265	0.4182	0	0.0	Chordata	11024.0	0
HiC_scaffold_393	17025	0.45	0	3.4895	Chordata	97059.19999999995	1
HiC_scaffold_394	15000	0.5272	0	7.261	Chordata	24506.800000000007	0
HiC_scaffold_395	3000	0.4503	0	0.0	Chordata	13033.0	0
HiC_scaffold_396	50700	0.458	700	3.6635	Chordata	417732.0	0
HiC_scaffold_397	1024	0.3838	0	0.0	Chordata	6842.200000000001	0
HiC_scaffold_398	1000	0.351	0	0.0	Chordata	3069.0	0
HiC_scaffold_399	1000	0.363	0	0.0	Chordata	4630.0	0
HiC_scaffold_400	2000	0.406	0	2.4753	Chordata	12748.9	0
HiC_scaffold_401	5000	0.443	0	6.9309	Chordata	43053.700000000004	0
HiC_scaffold_402	10000	0.4061	0	9.9014	Chordata	31830.999999999993	0
HiC_scaffold_403	32725	0.3645	200	4.8708	Nematoda	340129.0	0
HiC_scaffold_404	62035	0.3644	400	13.6548	Nematoda	649168.1	0
HiC_scaffold_405	295	0.3864	0	0.0	Nematoda	2941.0	0
HiC_scaffold_406	83200	0.3744	200	9.1259	Nematoda	1151427.0	1
HiC_scaffold_407	1153	0.3513	0	0.0	Chordata	24341.0	0
HiC_scaffold_408	2092	0.4426	0	0.0	Nematoda	8373.0	0
HiC_scaffold_409	5577	0.3764	0	1.7754	Chordata	24760.59999999999	0
HiC_scaffold_410	1022	0.3816	0	4.8441	no-hit	0.0	0
HiC_scaffold_411	1027	0.3096	0	4.8205	Chordata	4156.299999999999	0
HiC_scaffold_412	1475	0.3125	0	0.0	Chordata	4004.9	0
HiC_scaffold_413	13200	0.3829	200	7.2356	Nematoda	98904.8	0
HiC_scaffold_414	1000	0.373	0	0.0	Nematoda	5715.0	0
HiC_scaffold_415	51400	0.4041	400	37.1786	Nematoda	1013091.4	1
HiC_scaffold_416	50092	0.5038	300	7.6559	Nematoda	751287.3	1
HiC_scaffold_417	15811	0.3758	100	19.2217	Nematoda	93413.1	0
HiC_scaffold_418	26389	0.4894	100	2.4481	Nematoda	337734.0	1
HiC_scaffold_419	1000	0.447	0	0.0	Chordata	2541.0	0
HiC_scaffold_420	6552	0.368	0	1.5112	Nematoda	25561.0	0
HiC_scaffold_421	1215	0.3671	0	0.0	Chordata	5673.700000000002	0
HiC_scaffold_422	3271	0.4622	0	0.0	Chordata	12152.1	1
HiC_scaffold_423	2331	0.471	0	0.0	Chordata	18534.5	0
HiC_scaffold_424	16920	0.6794	0	9.6556	Chordata	56524.0	0
HiC_scaffold_425	22164	0.372	0	3.1271	Chordata	147030.09999999998	1
HiC_scaffold_426	3185	0.5171	0	0.0	Nematoda	3401.0	1
HiC_scaffold_427	24559	0.6775	0	13.3045	Chordata	90478.0	0
HiC_scaffold_428	26289	0.6792	0	27.4944	Chordata	91160.6	0
HiC_scaffold_429	29300	0.363	300	4.78	Nematoda	281038.5	0
HiC_scaffold_430	18000	0.3765	100	4.4252	Nematoda	310910.6	1
HiC_scaffold_431	2846	0.3485	100	0.0	Nematoda	20511.0	0
HiC_scaffold_432	5285	0.4445	0	6.5572	Chordata	26909.599999999995	1
HiC_scaffold_433	3643	0.4864	0	0.0	Chordata	3529.0	1
HiC_scaffold_434	3577	0.3578	0	1.384	Chordata	16649.0	0
HiC_scaffold_435	34710	0.471	0	4.1363	Chordata	126133.49999999999	1
HiC_scaffold_436	12100	0.372	100	1.6502	Nematoda	110507.0	0
HiC_scaffold_437	9100	0.3749	100	2.7504	Nematoda	88803.0	0
HiC_scaffold_438	2143	0.3472	0	0.0	Chordata	3670.0	0
HiC_scaffold_439	25100	0.4624	100	25.3475	Chordata	83471.40000000004	1
HiC_scaffold_440	8100	0.4768	100	30.3229	Chordata	83436.0	1
HiC_scaffold_441	85200	0.4157	4544	158.545	Chordata	306717.69999999984	0
HiC_scaffold_442	82615	0.4953	100	17.8192	Chordata	575090.8	1
HiC_scaffold_443	1216	0.2327	0	0.0	no-hit	0.0	0
HiC_scaffold_444	2000	0.4645	0	2.4753	Chordata	2582.6	0
HiC_scaffold_445	123200	0.4683	200	8.2914	Chordata	755371.7000000003	1
HiC_scaffold_446	13000	0.5994	0	5.7123	Chordata	21590.0	0
HiC_scaffold_447	53100	0.4778	200	10.2008	Chordata	387816.99999999994	1
HiC_scaffold_448	2000	0.532	0	2.4753	Chordata	5285.2	0
HiC_scaffold_449	2000	0.5265	0	0.0	Chordata	3562.0	0
HiC_scaffold_450	2100	0.4325	100	0.0	Chordata	7438.800000000001	0
HiC_scaffold_451	1000	0.368	0	0.0	Chordata	1183.6	0
HiC_scaffold_452	1000	0.532	0	0.0	Chordata	7026.0	0
HiC_scaffold_453	159300	0.4586	300	9.3409	Chordata	1136715.9	2
HiC_scaffold_454	15074	0.4418	0	6.8969	Chordata	93410.29999999997	0
HiC_scaffold_455	11000	0.3661	0	6.7509	Chordata	73628.90000000002	0
HiC_scaffold_456	1000	0.35	0	0.0	Chordata	2316.3	0
HiC_scaffold_457	18000	0.4298	100	4.4252	Chordata	126997.50000000001	1
HiC_scaffold_458	1000	0.48	0	4.9507	Chordata	9340.0	0
HiC_scaffold_459	12000	0.4512	0	8.2511	Chordata	50897.8	0
HiC_scaffold_460	26000	0.4593	0	6.0931	Chordata	169547.0	0
HiC_scaffold_461	19000	0.3924	0	4.169	Chordata	160470.70000000007	1
HiC_scaffold_462	4000	0.4088	0	6.1883	Chordata	56762.0	2
HiC_scaffold_463	1000	0.317	0	4.9507	Chordata	1339.0	0
HiC_scaffold_464	1000	0.39	0	4.9507	Chordata	11213.8	0
HiC_scaffold_465	15000	0.4363	0	16.5023	Chordata	64051.0	0
HiC_scaffold_466	1273	0.5483	0	0.0	Chordata	2120.3	0
HiC_scaffold_467	11735	0.3619	0	1.6875	Chordata	57872.99999999998	1
HiC_scaffold_468	9705	0.4688	0	3.5708	Chordata	44527.399999999994	2
HiC_scaffold_469	2261	0.3136	0	0.0	Chordata	7411.300000000001	0
HiC_scaffold_470	3288	0.3975	0	36.1363	Chordata	39538.700000000004	0
HiC_scaffold_471	1293	0.4934	0	0.0	Chordata	1871.7999999999997	0
HiC_scaffold_472	57000	0.3356	100	8.9617	Chordata	283835.99999999994	2
HiC_scaffold_473	2000	0.335	0	17.3274	Chordata	6329.700000000001	0
HiC_scaffold_474	3000	0.4357	0	0.0	Chordata	7041.0	0
HiC_scaffold_475	3223	0.4058	0	0.0	Chordata	25729.0	0
HiC_scaffold_476	1570	0.4045	0	0.0	Chordata	7444.300000000006	0
HiC_scaffold_477	3967	0.4593	0	2.4959	Chordata	30522.1	1
HiC_scaffold_478	7933	0.436	0	3.1203	Chordata	70151.0	1
HiC_scaffold_479	1260	0.3794	0	0.0	Nematoda	9376.0	0
HiC_scaffold_480	1255	0.3896	0	0.0	Chordata	10083.0	0
HiC_scaffold_481	13416	0.4199	0	4.0591	Chordata	113089.40000000007	2
HiC_scaffold_482	11976	0.4643	0	21.4959	Chordata	44790.999999999985	1
HiC_scaffold_483	23702	0.3831	0	2.0887	Chordata	108500.50000000001	2
HiC_scaffold_484	4177	0.4032	0	1.1852	Chordata	14531.1	0
HiC_scaffold_485	4000	0.3613	0	3.713	Chordata	14070.5	0
HiC_scaffold_486	1896	0.394	0	2.6111	Chordata	6057.1	0
HiC_scaffold_487	1499	0.4423	0	6.6053	Chordata	4437.400000000001	0
HiC_scaffold_488	18000	0.4194	0	5.7758	Chordata	75518.59999999999	0
HiC_scaffold_489	1000	0.492	0	9.9014	Chordata	1199.0	0
HiC_scaffold_490	81000	0.3712	300	4.417	Chordata	545529.6999999996	2
HiC_scaffold_491	1000	0.377	0	0.0	Chordata	7409.0	0
HiC_scaffold_492	3000	0.6243	0	4.9507	Chordata	3292.0	0
HiC_scaffold_493	14893	0.4261	0	2.6593	Chordata	138955.0	0
HiC_scaffold_494	11421	0.5006	0	2.6008	Chordata	38268.799999999996	0
HiC_scaffold_495	2172	0.5143	0	0.0	Chordata	3623.8	0
HiC_scaffold_496	13841	0.5264	0	2.8615	Chordata	43227.799999999996	0
HiC_scaffold_497	5418	0.4199	0	1.8275	Chordata	25746.600000000002	0
HiC_scaffold_498	5579	0.4655	0	0.8874	Chordata	25197.5	1
HiC_scaffold_499	4755	0.4437	0	2.0823	Chordata	31463.0	1
HiC_scaffold_500	4031	0.4351	0	0.0	Chordata	23071.300000000003	1
HiC_scaffold_501	7853	0.4414	0	7.565	Chordata	27479.399999999994	1
HiC_scaffold_502	1801	0.1494	0	2.7488	Chordata	108.0	0
HiC_scaffold_503	13000	0.3927	0	15.6137	Chordata	85241.90000000001	0
HiC_scaffold_504	6000	0.3972	0	9.9014	Chordata	20588.199999999997	0
HiC_scaffold_505	62000	0.417	0	11.8976	Chordata	332650.49999999977	3
HiC_scaffold_506	34000	0.4166	0	11.503	Chordata	255556.8	3
HiC_scaffold_507	17000	0.4029	0	8.1541	Chordata	65699.49999999999	0
HiC_scaffold_508	4165	0.4814	0	9.5091	Chordata	17599.100000000002	0
HiC_scaffold_509	1000	0.483	0	0.0	Chordata	1072.0	0
HiC_scaffold_510	6228	0.5055	0	4029.3814	Chordata	42869.0	1
HiC_scaffold_511	7909	0.4126	0	2.5038	Chordata	113583.6	1
HiC_scaffold_512	7000	0.4964	0	4.2434	Chordata	58821.200000000004	0
HiC_scaffold_513	2000	0.4645	0	2.4753	Chordata	7117.0	0
HiC_scaffold_514	5889	0.4498	0	2.522	Chordata	10667.0	0
HiC_scaffold_515	1000	0.341	0	0.0	Chordata	11606.0	0
HiC_scaffold_516	109000	0.4659	200	9.7375	Chordata	726489.8000000005	2
HiC_scaffold_517	12000	0.3604	100	3.7442	Chordata	92504.20000000001	0
HiC_scaffold_518	2000	0.5068	100	0.0	Chordata	16131.0	0
HiC_scaffold_519	9000	0.659	0	15.9522	Chordata	30171.0	0
HiC_scaffold_520	11000	0.6603	0	8.1011	Chordata	35140.0	0
HiC_scaffold_521	3000	0.4457	0	8.2511	Chordata	17698.400000000005	0
HiC_scaffold_522	40000	0.4576	0	9.2825	Chordata	159839.1	1
HiC_scaffold_523	25000	0.4722	0	10.8915	Chordata	92575.3	0
HiC_scaffold_524	1788	0.3233	0	0.0	Chordata	4271.900000000001	0
HiC_scaffold_525	1211	0.3757	0	0.0	Chordata	4893.0	0
HiC_scaffold_526	6355	0.3857	0	3.8951	Chordata	14369.7	0
HiC_scaffold_527	1000	0.379	0	0.0	Chordata	8124.0	1
HiC_scaffold_528	1501	0.3757	0	3.2983	Chordata	4371.500000000001	0
HiC_scaffold_529	3678	0.3809	0	1.346	Chordata	21950.6	0
HiC_scaffold_530	7192	0.6461	0	0.6884	Chordata	23434.0	0
HiC_scaffold_531	4968	0.3633	0	1.993	Chordata	18474.199999999993	0
HiC_scaffold_532	1337	0.3889	0	0.0	Chordata	5509.0	0
HiC_scaffold_533	1033	0.4298	0	0.0	Chordata	7010.000000000001	0
HiC_scaffold_534	1230	0.4033	0	0.0	Chordata	3730.7000000000003	0
HiC_scaffold_535	21000	0.4564	0	9.1941	Chordata	123109.09999999996	0
HiC_scaffold_536	1000	0.423	0	4.9507	Chordata	2674.0	0
HiC_scaffold_537	2000	0.417	0	2.4753	Chordata	18299.799999999996	0
HiC_scaffold_538	18000	0.4377	0	11.2765	Chordata	107263.30000000005	0
HiC_scaffold_539	5000	0.353	0	14.852	Chordata	26086.8	1
HiC_scaffold_540	1000	0.237	0	4.9507	no-hit	0.0	0
HiC_scaffold_541	8000	0.3733	0	10.5202	Chordata	53727.79999999999	0
HiC_scaffold_542	13000	0.3932	0	7.2356	Chordata	212746.60000000003	0
HiC_scaffold_543	4000	0.3558	0	4.9507	Chordata	9936.0	0
HiC_scaffold_544	15000	0.3717	0	9.2413	Chordata	65854.7	1
HiC_scaffold_545	17000	0.3691	538	12.9315	Chordata	120115.00000000001	1
HiC_scaffold_546	1000	0.394	0	0.0	Chordata	3641.0	0
HiC_scaffold_547	1079	0.5514	0	0.0	Chordata	2410.8	0
HiC_scaffold_548	15263	0.3712	0	4.2167	Chordata	85277.30000000003	2
HiC_scaffold_549	13227	0.3781	0	2.2457	Chordata	88744.49999999999	0
HiC_scaffold_550	12375	0.3749	0	6.0008	Chordata	125593.40000000004	1
HiC_scaffold_551	1088	0.3971	0	0.0	Chordata	2874.7	0
HiC_scaffold_552	9130	0.4081	0	4.3379	Chordata	184019.0	2
HiC_scaffold_553	1339	0.342	0	0.0	Chordata	5054.0	0
HiC_scaffold_554	6000	0.4027	0	4.1256	Chordata	23655.0	0
HiC_scaffold_555	2000	0.3505	0	4.9507	Chordata	3663.0	0
HiC_scaffold_556	26000	0.3952	100	6.6901	Chordata	196024.3	1
HiC_scaffold_557	1228	0.421	0	0.0	Chordata	6955.0	0
HiC_scaffold_558	6897	0.3825	0	1.4356	Chordata	26245.6	1
HiC_scaffold_559	8376	0.429	0	4.1374	Chordata	72682.60000000003	0
HiC_scaffold_560	14494	0.4012	0	4.4404	Chordata	49356.700000000004	1
HiC_scaffold_561	5124	0.4169	0	0.0	Chordata	35317.0	1
HiC_scaffold_562	1470	0.598	0	0.0	Chordata	1416.0	0
HiC_scaffold_563	2000	0.4675	0	4.9507	Chordata	10001.199999999999	0
HiC_scaffold_564	1000	0.511	0	9.9014	Chordata	4858.0	0
HiC_scaffold_565	3000	0.3817	0	8.2511	Chordata	7170.0	0
HiC_scaffold_566	2000	0.3415	0	4.9507	Chordata	4111.200000000001	0
HiC_scaffold_567	17026	0.4041	0	4.3616	Chordata	125021.00000000001	1
HiC_scaffold_568	12175	0.3951	0	0.8133	Chordata	46774.80000000002	0
HiC_scaffold_569	22290	0.6324	0	17.7682	Chordata	71961.0	0
HiC_scaffold_570	5356	0.3801	0	0.9243	Chordata	32871.6	0
HiC_scaffold_571	29072	0.3864	0	3.2355	Chordata	121216.99999999997	0
HiC_scaffold_572	9006	0.4322	0	9.3451	Chordata	25889.800000000003	1
HiC_scaffold_573	1482	0.4811	0	0.0	Chordata	3263.0	0
HiC_scaffold_574	23000	0.4176	0	7.5336	Chordata	196446.09999999992	1
HiC_scaffold_575	61000	0.4212	0	14.2839	Chordata	295112.3	0
HiC_scaffold_576	4000	0.5088	0	3.713	Chordata	23445.4	0
HiC_scaffold_577	1000	0.444	0	0.0	Chordata	2715.0	0
HiC_scaffold_578	14000	0.4371	1576	4.3832	Chordata	101364.40000000002	0
HiC_scaffold_579	49000	0.3599	0	7.8807	Chordata	229803.69999999987	1
HiC_scaffold_580	11000	0.328	0	14.402	Chordata	35708.3	0
HiC_scaffold_581	14077	0.4311	0	2.8135	Chordata	52707.300000000025	0
HiC_scaffold_582	8645	0.3851	0	3.436	Chordata	91867.1	0
HiC_scaffold_583	18597	0.4142	0	2.1297	Chordata	417201.59999999986	0
HiC_scaffold_584	5624	0.457	0	12.3239	Chordata	23721.799999999992	1
HiC_scaffold_585	26086	0.3891	0	2.8467	Chordata	86722.29999999997	0
HiC_scaffold_586	1468	0.3835	0	0.0	Chordata	2979.0	0
HiC_scaffold_587	1334	0.3223	0	7.4223	Chordata	4776.0	0
HiC_scaffold_588	15050	0.4064	0	3.2895	Chordata	86070.50000000003	0
HiC_scaffold_589	11100	0.389	100	0.9001	Chordata	79645.29999999999	0
HiC_scaffold_590	1000	0.455	0	0.0	Chordata	9281.0	0
HiC_scaffold_591	12000	0.377	0	9.4888	Chordata	60539.20000000001	0
HiC_scaffold_592	5000	0.4466	0	7.9211	Chordata	27793.0	1
HiC_scaffold_593	1246	0.6701	0	0.0	no-hit	0.0	0
HiC_scaffold_594	1190	0.4798	0	0.0	Chordata	6434.0	0
HiC_scaffold_595	2876	0.4405	0	3.4428	Chordata	10322.0	1
HiC_scaffold_596	1000	0.434	0	0.0	Chordata	8720.4	0
HiC_scaffold_597	16100	0.4756	100	4.3318	Chordata	126750.60000000003	1
HiC_scaffold_598	14000	0.4253	0	6.0115	Chordata	153433.49999999997	1
HiC_scaffold_599	1644	0.3534	0	3.0114	Chordata	9388.500000000004	0
HiC_scaffold_600	8842	0.3687	0	3.9193	Nematoda	79564.0	0
HiC_scaffold_601	28740	0.3738	0	4.1342	Chordata	146392.59999999992	1
HiC_scaffold_602	1061	0.4402	0	0.0	Chordata	3158.0	0
HiC_scaffold_603	18000	0.4424	0	6.3259	Chordata	103565.1	0
HiC_scaffold_604	13000	0.4578	0	14.4712	Chordata	131580.7	1
HiC_scaffold_605	22000	0.3729	0	7.426	Chordata	124719.80000000002	1
HiC_scaffold_606	2000	0.4195	0	2.4753	Chordata	9683.999999999998	0
HiC_scaffold_607	6000	0.3947	0	10.7265	Chordata	48577.0	0
HiC_scaffold_608	2000	0.351	0	0.0	Chordata	11966.0	0
HiC_scaffold_609	9000	0.4344	0	10.4514	Chordata	43264.799999999996	0
HiC_scaffold_610	2000	0.427	0	4.9507	Chordata	15204.4	0
HiC_scaffold_611	19000	0.37	0	7.8169	Chordata	214345.70000000004	0
HiC_scaffold_612	8000	0.3794	0	6.1883	Chordata	62880.7	1
HiC_scaffold_613	4809	0.3681	0	6.1768	Chordata	70984.0	0
HiC_scaffold_614	39338	0.4772	0	21.0169	Chordata	295861.39999999985	1
HiC_scaffold_615	2000	0.346	0	0.0	Chordata	4829.0	0
HiC_scaffold_616	14525	0.3935	0	5.1126	Chordata	145717.70000000004	0
HiC_scaffold_617	4301	0.4811	0	0.0	Chordata	12579.0	0
HiC_scaffold_618	15066	0.3207	0	3.6146	Chordata	48947.600000000006	0
HiC_scaffold_619	26000	0.4245	100	4.9698	Chordata	185279.00000000006	1
HiC_scaffold_620	89000	0.4433	100	277.884	Chordata	657031.1999999998	3
HiC_scaffold_621	15000	0.4406	0	11.5516	Chordata	93900.80000000005	0
HiC_scaffold_622	10000	0.3541	0	9.4063	Chordata	38710.30000000001	1
HiC_scaffold_623	23000	0.3585	0	12.9148	Chordata	158879.90000000005	2
HiC_scaffold_624	8000	0.4294	0	4.9507	Chordata	26774.100000000002	0
HiC_scaffold_625	10000	0.4044	0	8.4162	Chordata	201908.90000000002	1
HiC_scaffold_626	1000	0.491	0	0.0	Chordata	3021.0	0
HiC_scaffold_627	5000	0.546	0	524.7719	Chordata	38875.0	1
HiC_scaffold_628	1016	0.4321	0	0.0	Chordata	296.0	0
HiC_scaffold_629	12191	0.3983	0	4.0609	Chordata	145364.69999999998	2
HiC_scaffold_630	7718	0.3233	0	0.6414	Chordata	37227.09999999999	1
HiC_scaffold_631	3787	0.4711	0	1.3073	Chordata	13700.0	1
HiC_scaffold_632	5946	0.4751	0	1.6652	Chordata	20183.8	0
HiC_scaffold_633	10235	0.375	0	7.2555	Chordata	100530.6	1
HiC_scaffold_634	1058	0.3743	0	4.6793	Chordata	5249.0	0
HiC_scaffold_635	1332	0.6779	0	0.0	Chordata	13426.0	1
HiC_scaffold_636	12666	0.5673	0	9.3807	Chordata	6992.799999999999	0
HiC_scaffold_637	5000	0.401	0	0.9901	Chordata	52867.20000000001	0
HiC_scaffold_638	21000	0.4175	0	2.829	Chordata	109743.70000000001	0
HiC_scaffold_639	3635	0.5188	0	5.4478	Chordata	684.0	0
HiC_scaffold_640	1801	0.5203	0	5.4977	Chordata	913.0	0
HiC_scaffold_641	90400	0.5299	400	9.6813	Chordata	529392.0	0
HiC_scaffold_642	3023	0.5144	0	0.0	Chordata	10945.0	0
HiC_scaffold_643	37077	0.5175	100	9.9075	Chordata	143890.9	0
HiC_scaffold_644	57200	0.4379	200	4.169	Chordata	470389.49999999994	1
HiC_scaffold_645	3082	0.4971	0	0.0	Chordata	16189.000000000002	0
HiC_scaffold_646	211600	0.4511	600	12.7638	Chordata	1484729.7000000011	0
HiC_scaffold_647	17100	0.4738	100	2.3297	Chordata	131927.9	1
HiC_scaffold_648	16000	0.4557	0	6.4978	Chordata	70273.9	2
HiC_scaffold_649	14100	0.4485	100	3.5362	Chordata	70620.1	0
HiC_scaffold_650	3000	0.4777	0	0.0	Chordata	6140.0	0
HiC_scaffold_651	1983	0.4211	0	2.4966	Chordata	11547.0	1
HiC_scaffold_652	1103	0.5068	0	4.4884	Chordata	15502.4	0
HiC_scaffold_653	1000	0.4667	100	0.0	Chordata	3628.8	0
HiC_scaffold_654	27000	0.3709	0	5.134	Chordata	270947.8999999995	1
HiC_scaffold_655	1000	0.407	0	0.0	Chordata	14091.0	0
HiC_scaffold_656	10364	0.4181	0	2.3884	Chordata	98886.00000000003	1
HiC_scaffold_657	10928	0.3975	0	4.9833	Chordata	104029.0	1
HiC_scaffold_658	14139	0.4297	0	0.7003	Chordata	118031.00000000004	1
HiC_scaffold_659	17210	0.3822	0	3.7396	Chordata	197044.59999999992	1
HiC_scaffold_660	9490	0.4007	0	3.6517	Chordata	43873.60000000001	1
HiC_scaffold_661	7000	0.4036	0	5.6579	Chordata	100166.3	1
HiC_scaffold_662	1800	0.3767	0	0.0	Chordata	13327.299999999997	0
HiC_scaffold_663	12130	0.3723	0	6.122	Chordata	168038.9	0
HiC_scaffold_664	8199	0.3854	0	1.8114	Chordata	126659.0	0
HiC_scaffold_665	13929	0.3842	0	1.4217	Chordata	121400.9000000001	0
HiC_scaffold_666	12411	0.3826	0	1.1967	Chordata	57381.59999999999	0
HiC_scaffold_667	22053	0.3902	0	3.8163	Chordata	105087.70000000004	0
HiC_scaffold_668	3227	0.3279	0	0.0	Chordata	8696.0	1
HiC_scaffold_669	9100	0.4321	100	5.5008	Chordata	105483.20000000001	1
HiC_scaffold_670	12149	0.3911	0	0.815	Chordata	74846.89999999998	1
HiC_scaffold_671	21450	0.4882	0	23.5417	Chordata	104297.60000000002	1
HiC_scaffold_672	4297	0.435	0	2.3042	Chordata	10481.099999999999	0
HiC_scaffold_673	4323	0.5043	0	1.1452	Chordata	13682.0	1
HiC_scaffold_674	17470	0.3969	0	5.3843	Chordata	131003.00000000003	1
HiC_scaffold_675	16194	0.4946	0	3.9742	Chordata	55385.4	0
HiC_scaffold_676	16449	0.3899	0	4.8155	Chordata	162928.19999999998	1
HiC_scaffold_677	7155	0.3958	0	1.3838	Chordata	21740.0	1
HiC_scaffold_678	16653	0.3653	0	5.9457	Nematoda	171519.0	0
HiC_scaffold_679	8885	0.3605	0	3.3432	Nematoda	86273.0	0
HiC_scaffold_680	9163	0.4655	0	45.9247	Chordata	154898.4	1
HiC_scaffold_681	10597	0.374	0	1.4015	Chordata	49956.1	0
HiC_scaffold_682	22457	0.3799	0	2.425	Chordata	209400.9	0
HiC_scaffold_683	15203	0.3832	0	5.8615	Chordata	149489.40000000008	0
HiC_scaffold_684	15542	0.4824	0	300.0604	Chordata	295022.4	1
HiC_scaffold_685	19184	0.3929	0	3.6129	Chordata	101838.6	2
HiC_scaffold_686	155929	0.6771	0	31.7178	Chordata	572782.4999999999	0
HiC_scaffold_687	122841	0.6813	0	40.8657	Chordata	449010.9	0
HiC_scaffold_688	99977	0.6777	100	41.5873	Chordata	338956.89999999997	0
HiC_scaffold_689	94765	0.6798	0	63.8915	Chordata	337225.3	0
HiC_scaffold_690	94091	0.6781	0	32.8323	Chordata	333432.4	0
HiC_scaffold_691	93152	0.6795	0	32.5786	Chordata	344430.0	0
HiC_scaffold_692	88135	0.6793	0	33.5906	Chordata	320386.1	0
HiC_scaffold_693	83077	0.6776	0	27.3525	Chordata	300338.49999999994	0
